county_name,year,population,fips_code
".Sullivan County, Missouri",2021,5891.0,
".Sullivan County, Missouri",2022,5828.0,
".Sullivan County, Missouri",2023,5841.0,
".Sullivan County, Missouri",2024,5750.0,
".Taney County, Missouri",2020,56064.0,
".Taney County, Missouri",2021,56313.0,
".Taney County, Missouri",2022,56736.0,
".Taney County, Missouri",2023,56790.0,
".Taney County, Missouri",2024,56744.0,
".Texas County, Missouri",2020,24323.0,
".Texas County, Missouri",2021,24864.0,
".Texas County, Missouri",2022,25298.0,
".Texas County, Missouri",2023,25606.0,
".Texas County, Missouri",2024,25715.0,
".Vernon County, Missouri",2020,19675.0,
".Vernon County, Missouri",2021,19598.0,
".Vernon County, Missouri",2022,19608.0,
".Vernon County, Missouri",2023,19768.0,
".Vernon County, Missouri",2024,19787.0,
".Warren County, Missouri",2020,35740.0,
".Warren County, Missouri",2021,36562.0,
".Warren County, Missouri",2022,37292.0,
".Warren County, Missouri",2023,37815.0,
".Warren County, Missouri",2024,38478.0,
".Washington County, Missouri",2020,23432.0,
".Washington County, Missouri",2021,23403.0,
".Washington County, Missouri",2022,23389.0,
".Washington County, Missouri",2023,23542.0,
".Washington County, Missouri",2024,23583.0,
".Wayne County, Missouri",2020,10935.0,
".Wayne County, Missouri",2021,10925.0,
".Wayne County, Missouri",2022,10807.0,
".Wayne County, Missouri",2023,10825.0,
".Wayne County, Missouri",2024,10820.0,
".Webster County, Missouri",2020,39008.0,
".Webster County, Missouri",2021,39600.0,
".Webster County, Missouri",2022,40369.0,
".Webster County, Missouri",2023,41481.0,
".Webster County, Missouri",2024,42041.0,
".Worth County, Missouri",2020,1968.0,
".Worth County, Missouri",2021,1973.0,
".Worth County, Missouri",2022,1943.0,
".Worth County, Missouri",2023,1903.0,
".Worth County, Missouri",2024,1872.0,
".Wright County, Missouri",2020,18214.0,
".Wright County, Missouri",2021,18625.0,
".Wright County, Missouri",2022,19108.0,
".Wright County, Missouri",2023,19373.0,
".Wright County, Missouri",2024,19505.0,
".Beaverhead County, Montana",2020,9377.0,
".Beaverhead County, Montana",2021,9551.0,
".Beaverhead County, Montana",2022,9742.0,
".Beaverhead County, Montana",2023,9889.0,
".Beaverhead County, Montana",2024,10006.0,
".Big Horn County, Montana",2020,13083.0,
".Big Horn County, Montana",2021,12894.0,
".Big Horn County, Montana",2022,12858.0,
".Big Horn County, Montana",2023,12825.0,
".Big Horn County, Montana",2024,12796.0,
".Blaine County, Montana",2020,7003.0,
".Blaine County, Montana",2021,6999.0,
".Blaine County, Montana",2022,6956.0,
".Blaine County, Montana",2023,6884.0,
".Blaine County, Montana",2024,6903.0,
".Broadwater County, Montana",2020,6863.0,
".Broadwater County, Montana",2021,7327.0,
".Broadwater County, Montana",2022,7787.0,
".Broadwater County, Montana",2023,8063.0,
".Broadwater County, Montana",2024,8302.0,
".Carbon County, Montana",2020,10514.0,
".Carbon County, Montana",2021,10900.0,
".Carbon County, Montana",2022,11241.0,
".Carbon County, Montana",2023,11426.0,
".Carbon County, Montana",2024,11498.0,
".Carter County, Montana",2020,1407.0,
".Carter County, Montana",2021,1416.0,
".Carter County, Montana",2022,1402.0,
".Carter County, Montana",2023,1400.0,
".Carter County, Montana",2024,1399.0,
".Cascade County, Montana",2020,84411.0,
".Cascade County, Montana",2021,84565.0,
".Cascade County, Montana",2022,84908.0,
".Cascade County, Montana",2023,84625.0,
".Cascade County, Montana",2024,84523.0,
".Chouteau County, Montana",2020,5917.0,
".Chouteau County, Montana",2021,5939.0,
".Chouteau County, Montana",2022,5917.0,
".Chouteau County, Montana",2023,5877.0,
".Chouteau County, Montana",2024,5880.0,
".Custer County, Montana",2020,11863.0,
".Custer County, Montana",2021,11961.0,
".Custer County, Montana",2022,12005.0,
".Custer County, Montana",2023,12013.0,
".Custer County, Montana",2024,11964.0,
".Daniels County, Montana",2020,1653.0,
".Daniels County, Montana",2021,1671.0,
".Daniels County, Montana",2022,1644.0,
".Daniels County, Montana",2023,1626.0,
".Daniels County, Montana",2024,1625.0,
".Dawson County, Montana",2020,8922.0,
".Dawson County, Montana",2021,8859.0,
".Dawson County, Montana",2022,8801.0,
".Dawson County, Montana",2023,8820.0,
".Dawson County, Montana",2024,8731.0,
".Deer Lodge County, Montana",2020,9423.0,
".Deer Lodge County, Montana",2021,9522.0,
".Deer Lodge County, Montana",2022,9541.0,
".Deer Lodge County, Montana",2023,9685.0,
".Deer Lodge County, Montana",2024,9811.0,
".Fallon County, Montana",2020,3029.0,
".Fallon County, Montana",2021,3011.0,
".Fallon County, Montana",2022,3047.0,
".Fallon County, Montana",2023,2999.0,
".Fallon County, Montana",2024,2946.0,
".Fergus County, Montana",2020,11470.0,
".Fergus County, Montana",2021,11619.0,
".Fergus County, Montana",2022,11669.0,
".Fergus County, Montana",2023,11816.0,
".Fergus County, Montana",2024,11862.0,
".Flathead County, Montana",2020,104881.0,
".Flathead County, Montana",2021,108790.0,
".Flathead County, Montana",2022,111783.0,
".Flathead County, Montana",2023,113495.0,
".Flathead County, Montana",2024,114527.0,
".Gallatin County, Montana",2020,119607.0,
".Gallatin County, Montana",2021,123119.0,
".Gallatin County, Montana",2022,124733.0,
".Gallatin County, Montana",2023,125929.0,
".Gallatin County, Montana",2024,126984.0,
".Garfield County, Montana",2020,1171.0,
".Garfield County, Montana",2021,1206.0,
".Garfield County, Montana",2022,1221.0,
".Garfield County, Montana",2023,1216.0,
".Garfield County, Montana",2024,1181.0,
".Glacier County, Montana",2020,13744.0,
".Glacier County, Montana",2021,13723.0,
".Glacier County, Montana",2022,13637.0,
".Glacier County, Montana",2023,13577.0,
".Glacier County, Montana",2024,13503.0,
".Golden Valley County, Montana",2020,821.0,
".Golden Valley County, Montana",2021,816.0,
".Golden Valley County, Montana",2022,838.0,
".Golden Valley County, Montana",2023,867.0,
".Golden Valley County, Montana",2024,863.0,
".Granite County, Montana",2020,3306.0,
".Granite County, Montana",2021,3354.0,
".Granite County, Montana",2022,3482.0,
".Granite County, Montana",2023,3565.0,
".Granite County, Montana",2024,3602.0,
".Hill County, Montana",2020,16253.0,
".Hill County, Montana",2021,16207.0,
".Hill County, Montana",2022,16069.0,
".Hill County, Montana",2023,16181.0,
".Hill County, Montana",2024,16065.0,
".Jefferson County, Montana",2020,12142.0,
".Jefferson County, Montana",2021,12472.0,
".Jefferson County, Montana",2022,12864.0,
".Jefferson County, Montana",2023,13086.0,
".Jefferson County, Montana",2024,13304.0,
".Judith Basin County, Montana",2020,2023.0,
".Judith Basin County, Montana",2021,2041.0,
".Judith Basin County, Montana",2022,2082.0,
".Judith Basin County, Montana",2023,2099.0,
".Judith Basin County, Montana",2024,2111.0,
".Lake County, Montana",2020,31247.0,
".Lake County, Montana",2021,32081.0,
".Lake County, Montana",2022,32821.0,
".Lake County, Montana",2023,33255.0,
".Lake County, Montana",2024,33403.0,
".Lewis and Clark County, Montana",2020,71179.0,
".Lewis and Clark County, Montana",2021,72517.0,
".Lewis and Clark County, Montana",2022,73681.0,
".Lewis and Clark County, Montana",2023,74812.0,
".Lewis and Clark County, Montana",2024,75129.0,
".Liberty County, Montana",2020,1958.0,
".Liberty County, Montana",2021,1937.0,
".Liberty County, Montana",2022,1972.0,
".Liberty County, Montana",2023,1959.0,
".Liberty County, Montana",2024,1934.0,
".Lincoln County, Montana",2020,19744.0,
".Lincoln County, Montana",2021,20597.0,
".Lincoln County, Montana",2022,21485.0,
".Lincoln County, Montana",2023,21867.0,
".Lincoln County, Montana",2024,22184.0,
".McCone County, Montana",2020,1729.0,
".McCone County, Montana",2021,1710.0,
".McCone County, Montana",2022,1712.0,
".McCone County, Montana",2023,1684.0,
".McCone County, Montana",2024,1717.0,
".Madison County, Montana",2020,8661.0,
".Madison County, Montana",2021,8954.0,
".Madison County, Montana",2022,9237.0,
".Madison County, Montana",2023,9509.0,
".Madison County, Montana",2024,9753.0,
".Meagher County, Montana",2020,1924.0,
".Meagher County, Montana",2021,1963.0,
".Meagher County, Montana",2022,2025.0,
".Meagher County, Montana",2023,2057.0,
".Meagher County, Montana",2024,2065.0,
".Mineral County, Montana",2020,4568.0,
".Mineral County, Montana",2021,4859.0,
".Mineral County, Montana",2022,5037.0,
".Mineral County, Montana",2023,5135.0,
".Mineral County, Montana",2024,5195.0,
".Missoula County, Montana",2020,118353.0,
".Missoula County, Montana",2021,119857.0,
".Missoula County, Montana",2022,120931.0,
".Missoula County, Montana",2023,121672.0,
".Missoula County, Montana",2024,122546.0,
".Musselshell County, Montana",2020,4749.0,
".Musselshell County, Montana",2021,4910.0,
".Musselshell County, Montana",2022,5188.0,
".Musselshell County, Montana",2023,5377.0,
".Musselshell County, Montana",2024,5452.0,
".Park County, Montana",2020,17229.0,
".Park County, Montana",2021,17525.0,
".Park County, Montana",2022,17783.0,
".Park County, Montana",2023,17938.0,
".Park County, Montana",2024,18074.0,
".Petroleum County, Montana",2020,502.0,
".Petroleum County, Montana",2021,520.0,
".Petroleum County, Montana",2022,520.0,
".Petroleum County, Montana",2023,543.0,
".Petroleum County, Montana",2024,525.0,
".Phillips County, Montana",2020,4211.0,
".Phillips County, Montana",2021,4209.0,
".Phillips County, Montana",2022,4223.0,
".Phillips County, Montana",2023,4248.0,
".Phillips County, Montana",2024,4214.0,
".Pondera County, Montana",2020,5877.0,
".Pondera County, Montana",2021,6017.0,
".Pondera County, Montana",2022,6093.0,
".Pondera County, Montana",2023,6108.0,
".Pondera County, Montana",2024,6078.0,
".Powder River County, Montana",2020,1693.0,
".Powder River County, Montana",2021,1707.0,
".Powder River County, Montana",2022,1725.0,
".Powder River County, Montana",2023,1731.0,
".Powder River County, Montana",2024,1734.0,
".Powell County, Montana",2020,6938.0,
".Powell County, Montana",2021,7023.0,
".Powell County, Montana",2022,7063.0,
".Powell County, Montana",2023,7122.0,
".Powell County, Montana",2024,7120.0,
".Prairie County, Montana",2020,1090.0,
".Prairie County, Montana",2021,1096.0,
".Prairie County, Montana",2022,1114.0,
".Prairie County, Montana",2023,1115.0,
".Prairie County, Montana",2024,1112.0,
".Ravalli County, Montana",2020,44417.0,
".Ravalli County, Montana",2021,46096.0,
".Ravalli County, Montana",2022,47177.0,
".Ravalli County, Montana",2023,47760.0,
".Ravalli County, Montana",2024,48187.0,
".Richland County, Montana",2020,11534.0,
".Richland County, Montana",2021,11330.0,
".Richland County, Montana",2022,11191.0,
".Richland County, Montana",2023,11094.0,
".Richland County, Montana",2024,11028.0,
".Roosevelt County, Montana",2020,10802.0,
".Roosevelt County, Montana",2021,10788.0,
".Roosevelt County, Montana",2022,10514.0,
".Roosevelt County, Montana",2023,10327.0,
".Roosevelt County, Montana",2024,10197.0,
".Rosebud County, Montana",2020,8306.0,
".Rosebud County, Montana",2021,8082.0,
".Rosebud County, Montana",2022,8122.0,
".Rosebud County, Montana",2023,8123.0,
".Rosebud County, Montana",2024,8194.0,
".Sanders County, Montana",2020,12461.0,
".Sanders County, Montana",2021,12949.0,
".Sanders County, Montana",2022,13396.0,
".Sanders County, Montana",2023,13726.0,
".Sanders County, Montana",2024,13895.0,
".Sheridan County, Montana",2020,3536.0,
".Sheridan County, Montana",2021,3572.0,
".Sheridan County, Montana",2022,3550.0,
".Sheridan County, Montana",2023,3490.0,
".Sheridan County, Montana",2024,3448.0,
".Silver Bow County, Montana",2020,35210.0,
".Silver Bow County, Montana",2021,35510.0,
".Silver Bow County, Montana",2022,35876.0,
".Silver Bow County, Montana",2023,36193.0,
".Silver Bow County, Montana",2024,36134.0,
".Stillwater County, Montana",2020,9002.0,
".Stillwater County, Montana",2021,9026.0,
".Stillwater County, Montana",2022,9194.0,
".Stillwater County, Montana",2023,9237.0,
".Stillwater County, Montana",2024,9450.0,
".Sweet Grass County, Montana",2020,3670.0,
".Sweet Grass County, Montana",2021,3702.0,
".Sweet Grass County, Montana",2022,3724.0,
".Sweet Grass County, Montana",2023,3749.0,
".Sweet Grass County, Montana",2024,3757.0,
".Teton County, Montana",2020,6253.0,
".Teton County, Montana",2021,6279.0,
".Teton County, Montana",2022,6349.0,
".Teton County, Montana",2023,6439.0,
".Teton County, Montana",2024,6444.0,
".Toole County, Montana",2020,4967.0,
".Toole County, Montana",2021,4987.0,
".Toole County, Montana",2022,5072.0,
".Toole County, Montana",2023,5128.0,
".Toole County, Montana",2024,5153.0,
".Treasure County, Montana",2020,758.0,
".Treasure County, Montana",2021,768.0,
".Treasure County, Montana",2022,749.0,
".Treasure County, Montana",2023,767.0,
".Treasure County, Montana",2024,739.0,
".Valley County, Montana",2020,7561.0,
".Valley County, Montana",2021,7566.0,
".Valley County, Montana",2022,7560.0,
".Valley County, Montana",2023,7475.0,
".Valley County, Montana",2024,7434.0,
".Wheatland County, Montana",2020,2072.0,
".Wheatland County, Montana",2021,2039.0,
".Wheatland County, Montana",2022,2043.0,
".Wheatland County, Montana",2023,2068.0,
".Wheatland County, Montana",2024,2058.0,
".Wibaux County, Montana",2020,936.0,
".Wibaux County, Montana",2021,936.0,
".Wibaux County, Montana",2022,924.0,
".Wibaux County, Montana",2023,904.0,
".Wibaux County, Montana",2024,911.0,
".Yellowstone County, Montana",2020,165210.0,
".Yellowstone County, Montana",2021,167448.0,
".Yellowstone County, Montana",2022,169817.0,
".Yellowstone County, Montana",2023,170727.0,
".Yellowstone County, Montana",2024,171583.0,
".Adams County, Nebraska",2020,31176.0,
".Adams County, Nebraska",2021,30974.0,
".Adams County, Nebraska",2022,31023.0,
".Adams County, Nebraska",2023,30892.0,
".Adams County, Nebraska",2024,31196.0,
".Antelope County, Nebraska",2020,6279.0,
".Antelope County, Nebraska",2021,6296.0,
".Antelope County, Nebraska",2022,6299.0,
".Antelope County, Nebraska",2023,6291.0,
".Antelope County, Nebraska",2024,6358.0,
".Arthur County, Nebraska",2020,432.0,
".Arthur County, Nebraska",2021,435.0,
".Arthur County, Nebraska",2022,427.0,
".Arthur County, Nebraska",2023,416.0,
".Arthur County, Nebraska",2024,423.0,
".Banner County, Nebraska",2020,678.0,
".Banner County, Nebraska",2021,689.0,
".Banner County, Nebraska",2022,656.0,
".Banner County, Nebraska",2023,671.0,
".Banner County, Nebraska",2024,665.0,
".Blaine County, Nebraska",2020,428.0,
".Blaine County, Nebraska",2021,463.0,
".Blaine County, Nebraska",2022,448.0,
".Blaine County, Nebraska",2023,431.0,
".Blaine County, Nebraska",2024,454.0,
".Boone County, Nebraska",2020,5357.0,
".Boone County, Nebraska",2021,5381.0,
".Boone County, Nebraska",2022,5366.0,
".Boone County, Nebraska",2023,5320.0,
".Boone County, Nebraska",2024,5354.0,
".Box Butte County, Nebraska",2020,10819.0,
".Box Butte County, Nebraska",2021,10658.0,
".Box Butte County, Nebraska",2022,10685.0,
".Box Butte County, Nebraska",2023,10705.0,
".Box Butte County, Nebraska",2024,10703.0,
".Boyd County, Nebraska",2020,1803.0,
".Boyd County, Nebraska",2021,1782.0,
".Boyd County, Nebraska",2022,1737.0,
".Boyd County, Nebraska",2023,1739.0,
".Boyd County, Nebraska",2024,1700.0,
".Brown County, Nebraska",2020,2903.0,
".Brown County, Nebraska",2021,2922.0,
".Brown County, Nebraska",2022,2894.0,
".Brown County, Nebraska",2023,2877.0,
".Brown County, Nebraska",2024,2877.0,
".Buffalo County, Nebraska",2020,50204.0,
".Buffalo County, Nebraska",2021,50310.0,
".Buffalo County, Nebraska",2022,50528.0,
".Buffalo County, Nebraska",2023,50696.0,
".Buffalo County, Nebraska",2024,51156.0,
".Burt County, Nebraska",2020,6724.0,
".Burt County, Nebraska",2021,6716.0,
".Burt County, Nebraska",2022,6790.0,
".Burt County, Nebraska",2023,6730.0,
".Burt County, Nebraska",2024,6727.0,
".Butler County, Nebraska",2020,8356.0,
".Butler County, Nebraska",2021,8452.0,
".Butler County, Nebraska",2022,8432.0,
".Butler County, Nebraska",2023,8442.0,
".Butler County, Nebraska",2024,8439.0,
".Cass County, Nebraska",2020,26608.0,
".Cass County, Nebraska",2021,27079.0,
".Cass County, Nebraska",2022,27169.0,
".Cass County, Nebraska",2023,27458.0,
".Cass County, Nebraska",2024,27492.0,
".Cedar County, Nebraska",2020,8373.0,
".Cedar County, Nebraska",2021,8331.0,
".Cedar County, Nebraska",2022,8366.0,
".Cedar County, Nebraska",2023,8244.0,
".Cedar County, Nebraska",2024,8262.0,
".Chase County, Nebraska",2020,3889.0,
".Chase County, Nebraska",2021,3827.0,
".Chase County, Nebraska",2022,3768.0,
".Chase County, Nebraska",2023,3761.0,
".Chase County, Nebraska",2024,3764.0,
".Cherry County, Nebraska",2020,5457.0,
".Cherry County, Nebraska",2021,5453.0,
".Cherry County, Nebraska",2022,5495.0,
".Cherry County, Nebraska",2023,5527.0,
".Cherry County, Nebraska",2024,5558.0,
".Cheyenne County, Nebraska",2020,9486.0,
".Cheyenne County, Nebraska",2021,9504.0,
".Cheyenne County, Nebraska",2022,9524.0,
".Cheyenne County, Nebraska",2023,9549.0,
".Cheyenne County, Nebraska",2024,9602.0,
".Clay County, Nebraska",2020,6110.0,
".Clay County, Nebraska",2021,6046.0,
".Clay County, Nebraska",2022,6070.0,
".Clay County, Nebraska",2023,6144.0,
".Clay County, Nebraska",2024,6103.0,
".Colfax County, Nebraska",2020,10556.0,
".Colfax County, Nebraska",2021,10480.0,
